date,naics3,nbonds,spr_avg,spr_p50,spr_std,nbonds*spr_avg
2008Q4,322,132,9.1713,7.5115,6.2796,1210.6116
2009Q1,322,124,8.3122,7.6113,5.2975,1030.7128
2009Q2,322,126,6.2951,5.7999,4.1888,793.1826
2009Q3,322,147,4.4182,4.01,3.6531,649.4754
2009Q4,322,162,3.5585,3.3793,2.3196,576.477
2010Q1,322,166,3.0586,2.7614,1.9066,507.7276
2010Q2,322,167,3.0122,2.6802,1.8529,503.0374
2010Q3,322,164,3.32,2.9982,2.1024,544.48
2010Q4,322,161,3.0471,2.9901,1.8542,490.5831
2011Q1,322,156,2.5805,2.3326,1.558,402.558
2011Q2,322,158,2.6873,2.4596,1.7091,424.5934
2011Q3,322,159,3.5213,3.1219,2.3855,559.8867
2011Q4,322,151,3.5952,3.1603,2.5035,542.8752
2012Q1,322,139,3.1316,2.348,2.3368,435.2924
2012Q2,322,139,3.1213,2.4526,2.5919,433.8607
2012Q3,322,140,2.6162,2.1149,1.918,366.268
2012Q4,322,138,2.3833,1.9488,1.8698,328.8954
2013Q1,322,136,2.1878,1.8424,1.6399,297.5408
2013Q2,322,132,2.0748,1.8198,1.4469,273.8736
2013Q3,322,127,2.0242,1.7932,1.3446,257.0734
2013Q4,322,126,1.8971,1.6088,1.2896,239.0346
2014Q1,322,125,1.7678,1.4585,1.3069,220.975
2014Q2,322,120,1.7239,1.3511,1.3947,206.868
2014Q3,322,117,1.7378,1.2318,1.4229,203.3226
2014Q4,322,113,1.7432,1.4049,1.2722,196.9816
2015Q1,322,108,1.5806,1.4111,0.9791,170.7048
2015Q2,322,105,1.6391,1.4356,0.9975,172.1055
2015Q3,322,99,1.765,1.6096,1.0194,174.735
2015Q4,322,93,1.7913,1.6811,1.0994,166.5909
2016Q1,322,31,2.0388,1.8903,1.2439,63.2028
1991Q2,323,3,0.727,0.7336,0.0367,2.181
1991Q3,323,3,0.7881,0.8203,0.0939,2.3643
1991Q4,323,3,0.7915,0.7546,0.0916,2.3745
1992Q1,323,3,0.5979,0.5697,0.0584,1.7937
1992Q2,323,5,0.8549,0.5621,0.4292,4.2745
1992Q3,323,9,1.1711,1.3244,0.4909,10.5399
1992Q4,323,9,1.5002,1.7974,0.6802,13.5018
1993Q1,323,12,1.276,1.2659,0.8922,15.312
1993Q2,323,12,1.2392,1.2135,0.7491,14.8704
1993Q3,323,12,1.2447,1.2034,0.789,14.9364
1993Q4,323,12,1.5542,1.5732,1.1175,18.6504
1994Q1,323,12,1.1374,0.8889,0.7872,13.6488
1994Q2,323,12,1.0883,1.0458,0.6456,13.0596
1994Q3,323,12,0.8485,0.7028,0.4473,10.182
1994Q4,323,12,0.9113,0.6655,0.5555,10.9356
1995Q1,323,12,0.906,0.6033,0.6044,10.872
1995Q2,323,12,0.8876,0.6046,0.6058,10.6512
1995Q3,323,12,0.8503,0.6036,0.5631,10.2036
1995Q4,323,12,0.8785,0.6476,0.5824,10.542
1996Q1,323,11,0.8942,0.5715,0.5999,9.8362
1996Q2,323,9,1.0461,0.5434,0.8659,9.4149
1996Q3,323,9,0.9881,0.5237,0.7933,8.8929
1996Q4,323,9,1.0004,0.5816,0.7631,9.0036
1997Q1,323,9,0.8395,0.5877,0.5465,7.5555
1997Q2,323,9,0.788,0.6608,0.3682,7.092
1997Q3,323,9,0.7704,0.6028,0.3643,6.9336
1997Q4,323,9,0.8862,0.7076,0.4043,7.9758
1998Q1,323,8,0.8088,0.6509,0.3644,6.4704
1998Q2,323,6,0.6195,0.6058,0.0427,3.717
1998Q3,323,4,0.7942,0.8118,0.158,3.1768
1998Q4,323,3,0.8967,0.807,0.2346,2.6901
1999Q1,323,3,0.7924,0.7817,0.0329,2.3772
1999Q2,323,6,0.9458,0.915,0.2064,5.6748
1999Q3,323,4,1.1061,1.1763,0.163,4.4244
1999Q4,323,3,1.2585,1.2668,0.0583,3.7755
2000Q1,323,3,1.562,1.531,0.1063,4.686
2000Q2,323,3,2.088,2.1033,0.0822,6.264
2000Q3,323,3,2.1072,2.1123,0.0173,6.3216
2000Q4,323,3,2.449,2.472,0.0404,7.347
2001Q1,323,3,1.9667,1.908,0.4621,5.9001
2001Q2,323,3,1.9077,1.9115,0.014,5.7231
2001Q3,323,3,2.0106,1.942,0.1231,6.0318
2001Q4,323,5,1.66,1.7033,0.5835,8.3
2002Q1,323,6,1.5352,1.4985,0.2026,9.2112
2002Q2,323,6,1.4505,1.4597,0.1429,8.703
2002Q3,323,6,1.5772,1.5626,0.0296,9.4632
2002Q4,323,7,1.5548,1.6289,0.3905,10.8836
2003Q1,323,9,1.3987,1.6471,0.4859,12.5883
2003Q2,323,9,1.2959,1.286,0.1264,11.6631
2003Q3,323,9,1.0386,1.1143,0.259,9.3474
2003Q4,323,9,0.9436,1.0394,0.2886,8.4924
2004Q1,323,9,0.7625,0.6639,0.2309,6.8625
2004Q2,323,9,0.8429,0.917,0.1953,7.5861
2004Q3,323,11,0.9508,0.9834,0.1486,10.4588
2004Q4,323,15,0.9235,0.799,0.3091,13.8525
2005Q1,323,15,0.9021,0.7765,0.2857,13.5315
2005Q2,323,15,1.2037,1.3215,0.3135,18.0555
2005Q3,323,15,1.207,1.2364,0.3033,18.105
2005Q4,323,15,2.0344,1.8487,0.9808,30.516
2006Q1,323,21,2.0143,1.5382,1.0065,42.3003
2006Q2,323,21,1.8793,1.4763,0.9198,39.4653
2006Q3,323,21,2.5329,2.0397,1.3344,53.1909
2006Q4,323,18,2.087,1.6736,1.073,37.566
2007Q1,323,24,1.4926,1.3358,0.8313,35.8224
2007Q2,323,24,1.5711,1.5414,0.6827,37.7064
2007Q3,323,26,2.0479,1.6288,0.9482,53.2454
2007Q4,323,27,2.5219,2.0872,0.9738,68.0913
2008Q1,323,27,3.9005,3.9078,1.2738,105.3135
2008Q2,323,24,4.0144,3.2225,1.3988,96.3456
2008Q3,323,24,5.0049,4.4419,1.6434,120.1176
2008Q4,323,24,12.3874,10.3199,4.6333,297.2976
2009Q1,323,26,11.1065,10.2882,3.1513,288.769
2009Q2,323,25,8.2458,8.5542,2.0878,206.145
2009Q3,323,25,5.5801,5.3621,1.2664,139.5025
2009Q4,323,24,4.3881,4.2702,1.0112,105.3144
2010Q1,323,24,4.0228,3.5478,1.1594,96.5472
2010Q2,323,25,4.1213,4.0881,1.1121,103.0325
2010Q3,323,27,4.3483,4.495,0.8667,117.4041
2010Q4,323,27,3.9585,3.7223,0.7283,106.8795
2011Q1,323,27,3.476,3.4581,0.6783,93.852
2011Q2,323,27,4.0726,4.0259,0.7802,109.9602
2011Q3,323,30,6.194,6.5937,1.5276,185.82
2011Q4,323,30,6.6521,6.6753,0.9523,199.563
2012Q1,323,32,6.125,6.1871,1.4275,196
2012Q2,323,36,6.2406,6.6426,1.5169,224.6616
2012Q3,323,36,5.7175,6.021,1.6823,205.83
2012Q4,323,36,5.6685,6.0102,1.7828,204.066
2013Q1,323,33,4.813,4.9388,1.6503,158.829
2013Q2,323,30,4.1276,4.305,1.2934,123.828
2013Q3,323,30,3.5685,3.9899,1.1663,107.055
2013Q4,323,27,3.2544,3.643,1.1513,87.8688
2014Q1,323,27,2.8472,2.8013,1.1511,76.8744
2014Q2,323,25,2.7029,2.4674,1.0321,67.5725
2014Q3,323,24,3.0146,2.7461,0.9045,72.3504
2014Q4,323,24,3.0514,2.6059,0.928,73.2336
2015Q1,323,22,3.0808,2.8518,0.9932,67.7776
2015Q2,323,21,2.7826,2.6904,0.9361,58.4346
2015Q3,323,19,3.7443,3.7618,1.3968,71.1417
2015Q4,323,18,3.9395,3.6678,1.5492,70.911
2016Q1,323,5,5.2403,4.6065,2.3437,26.2015
1973Q1,324,27,0.8685,0.7989,0.2537,23.4495
1973Q2,324,27,0.8251,0.743,0.2951,22.2777
1973Q3,324,26,0.6779,0.6132,0.3228,17.6254
1973Q4,324,27,1.0147,0.9391,0.3146,27.3969
1974Q1,324,27,0.9039,0.846,0.2848,24.4053
1974Q2,324,27,0.9472,0.9696,0.3576,25.5744
1974Q3,324,27,1.5821,1.5266,0.4198,42.7167
1974Q4,324,27,1.752,1.6942,0.356,47.304
1975Q1,324,27,1.0722,1.0498,0.3162,28.9494
1975Q2,324,27,0.8702,0.855,0.3074,23.4954
1975Q3,324,27,0.8891,0.9504,0.289,24.0057
1975Q4,324,26,0.7664,0.7821,0.2207,19.9264
1976Q1,324,29,0.6805,0.666,0.2666,19.7345
1976Q2,324,30,0.7646,0.8032,0.2454,22.938
1976Q3,324,33,0.5883,0.7012,0.2514,19.4139
1976Q4,324,33,0.6671,0.6791,0.2871,22.0143
1977Q1,324,33,0.6797,0.7585,0.2513,22.4301
1977Q2,324,33,0.5792,0.658,0.1957,19.1136
1977Q3,324,35,0.6115,0.708,0.2268,21.4025
1977Q4,324,38,0.5926,0.6687,0.2335,22.5188
1978Q1,324,39,0.4844,0.55,0.1913,18.8916
1978Q2,324,37,0.4965,0.5709,0.2034,18.3705
1978Q3,324,36,0.3994,0.4092,0.1578,14.3784
1978Q4,324,32,0.3718,0.3775,0.1499,11.8976
1979Q1,324,34,0.4012,0.4266,0.149,13.6408
1979Q2,324,34,0.4451,0.4607,0.146,15.1334
1979Q3,324,31,0.3238,0.3214,0.1276,10.0378
1979Q4,324,28,0.3203,0.2585,0.1676,8.9684
1980Q1,324,29,0.4079,0.3765,0.2105,11.8291
1980Q2,324,25,0.3981,0.3494,0.2397,9.9525
1980Q3,324,12,0.2236,0.1672,0.1572,2.6832
1980Q4,324,31,0.3935,0.3712,0.1828,12.1985
1981Q1,324,18,0.3334,0.2715,0.2018,6.0012
1981Q2,324,40,0.5136,0.4614,0.3205,20.544
1981Q3,324,32,0.463,0.4309,0.2597,14.816
1981Q4,324,46,0.7123,0.6574,0.3568,32.7658
1982Q1,324,46,0.7973,0.708,0.4922,36.6758
1982Q2,324,45,0.8361,0.8202,0.5154,37.6245
1982Q3,324,54,0.8362,0.6955,0.5816,45.1548
1982Q4,324,63,0.8963,0.8129,0.6071,56.4669
1983Q1,324,63,0.6466,0.5785,0.4006,40.7358
1983Q2,324,67,0.5127,0.3844,0.375,34.3509
1983Q3,324,70,0.5888,0.5123,0.3772,41.216
1983Q4,324,73,0.5885,0.5351,0.3858,42.9605
1984Q1,324,74,0.6163,0.5338,0.3737,45.6062
1984Q2,324,70,0.5382,0.4426,0.4035,37.674
1984Q3,324,78,0.6527,0.5688,0.4184,50.9106
1984Q4,324,74,0.6333,0.5331,0.4401,46.8642
1985Q1,324,76,0.7157,0.5088,0.4711,54.3932
1985Q2,324,75,0.7994,0.6115,0.518,59.955
1985Q3,324,74,0.8098,0.5858,0.5195,59.9252
1985Q4,324,75,1.0636,0.7879,0.7066,79.77
1986Q1,324,81,1.9104,1.5819,1.3019,154.7424
1986Q2,324,83,2.0997,2.1134,1.2653,174.2751
1986Q3,324,82,2.252,2.1107,1.2759,184.664
1986Q4,324,79,2.1603,1.9942,1.2591,170.6637
1987Q1,324,76,1.9581,1.5447,1.3847,148.8156
1987Q2,324,55,1.7342,1.6186,1.2018,95.381
1987Q3,324,55,1.5784,1.323,1.047,86.812
1987Q4,324,57,1.8002,1.6185,1.2151,102.6114
1988Q1,324,54,1.707,1.5099,1.3335,92.178
1988Q2,324,47,1.3667,1.0263,1.1914,64.2349
1988Q3,324,44,1.4111,1.0044,1.2715,62.0884
1988Q4,324,49,1.631,1.2532,1.3428,79.919
1989Q1,324,51,1.6101,1.1521,1.3422,82.1151
1989Q2,324,53,1.8723,1.3416,1.5426,99.2319
1989Q3,324,51,1.7862,1.4009,1.3423,91.0962
1989Q4,324,48,1.5309,1.4187,0.836,73.4832
1990Q1,324,46,1.2666,1.0689,0.756,58.2636
1990Q2,324,45,1.0471,0.8041,0.6943,47.1195
1990Q3,324,47,1.0053,0.8449,0.6125,47.2491
1990Q4,324,50,1.3763,1.2875,0.6274,68.815
1991Q1,324,48,1.3647,1.2966,0.7411,65.5056
1991Q2,324,52,1.0881,0.9314,0.7243,56.5812
1991Q3,324,58,1.1659,0.9283,0.7428,67.6222
1991Q4,324,62,1.3167,1.2085,0.8347,81.6354
1992Q1,324,70,1.1764,0.9155,0.8216,82.348
1992Q2,324,80,1.0422,0.8268,0.7479,83.376
1992Q3,324,87,1.2401,0.9294,0.8815,107.8887
1992Q4,324,92,1.3393,1.1241,0.8189,123.2156
1993Q1,324,94,1.397,1.14,0.8882,131.318
1993Q2,324,91,1.3399,1.116,0.9533,121.9309
1993Q3,324,87,1.3578,1.1649,1.0596,118.1286
1993Q4,324,84,1.2403,1.1144,0.9494,104.1852
1994Q1,324,82,1.0384,0.9211,0.8722,85.1488
1994Q2,324,84,1.0131,0.9024,0.7254,85.1004
1994Q3,324,84,0.9278,0.8293,0.5921,77.9352
1994Q4,324,87,0.9817,0.8522,0.5797,85.4079
1995Q1,324,97,1.0908,0.8956,0.8139,105.8076
1995Q2,324,102,1.1459,0.9351,0.9622,116.8818
1995Q3,324,105,1.0986,0.9156,1.0258,115.353
1995Q4,324,110,1.1684,0.8567,1.2185,128.524
1996Q1,324,106,1.1255,0.756,1.1859,119.303
1996Q2,324,114,0.9999,0.7021,0.9594,113.9886
1996Q3,324,114,0.9781,0.71,0.8967,111.5034
1996Q4,324,114,0.9727,0.6827,0.9721,110.8878
1997Q1,324,120,0.8763,0.6081,0.8911,105.156
1997Q2,324,129,0.831,0.6148,0.838,107.199
1997Q3,324,134,0.7983,0.5725,0.8332,106.9722
1997Q4,324,138,0.9415,0.6993,0.8635,129.927
1998Q1,324,131,0.9913,0.7721,0.8007,129.8603
1998Q2,324,112,0.9899,0.8354,0.6425,110.8688
1998Q3,324,119,1.5464,1.4349,0.8534,184.0216
1998Q4,324,112,1.7826,1.6734,0.9604,199.6512
1999Q1,324,116,1.5785,1.5072,0.9379,183.106
1999Q2,324,158,1.3293,1.2527,0.7887,210.0294
1999Q3,324,148,1.4818,1.3433,1.005,219.3064
1999Q4,324,144,1.4772,1.3305,1.2918,212.7168
2000Q1,324,146,1.7469,1.4866,1.4614,255.0474
2000Q2,324,141,2.2417,1.9166,1.644,316.0797
2000Q3,324,146,2.0072,1.7268,1.1395,293.0512
2000Q4,324,150,1.9794,1.6653,0.9318,296.91
2001Q1,324,150,1.885,1.5608,1.0165,282.75
2001Q2,324,153,1.8323,1.5703,0.901,280.3419
2001Q3,324,148,2.0483,1.8122,0.9371,303.1484
2001Q4,324,149,2.0679,1.9181,0.8906,308.1171
2002Q1,324,147,1.7707,1.6142,0.8091,260.2929
2002Q2,324,157,1.7366,1.4662,0.8748,272.6462
2002Q3,324,154,3.3609,1.66,3.644,517.5786
2002Q4,324,156,3.8433,1.8133,3.843,599.5548
2003Q1,324,156,3.3963,1.9487,3.0964,529.8228
2003Q2,324,156,2.6749,1.4828,2.4606,417.2844
2003Q3,324,157,2.699,1.4385,2.7392,423.743
2003Q4,324,152,2.3446,1.3975,2.3074,356.3792
2004Q1,324,146,2.2239,1.1579,2.3561,324.6894
2004Q2,324,146,2.0825,1.0915,2.1571,304.045
2004Q3,324,140,1.8298,1.1258,1.6552,256.172
2004Q4,324,139,1.3781,0.9775,1.0719,191.5559
2005Q1,324,108,1.3426,0.9835,0.9611,145.0008
2005Q2,324,103,1.7127,1.152,1.2527,176.4081
2005Q3,324,88,1.5104,1.1032,1.0219,132.9152
2005Q4,324,88,1.5669,1.3261,1.0171,137.8872
2006Q1,324,82,1.2614,1.0331,0.6698,103.4348
2006Q2,324,66,1.1585,0.9697,0.5431,76.461
2006Q3,324,65,1.234,1.0157,0.5884,80.21
2006Q4,324,76,1.3931,1.1225,0.7676,105.8756
2007Q1,324,78,1.354,1.1949,0.686,105.612
2007Q2,324,82,1.2916,1.1536,0.6277,105.9112
2007Q3,324,92,1.5671,1.4084,0.5236,144.1732
2007Q4,324,86,1.8099,1.7145,0.627,155.6514
2008Q1,324,85,2.4937,2.1836,1.0749,211.9645
2008Q2,324,84,2.3984,2.3821,0.9539,201.4656
2008Q3,324,91,3.0652,2.7557,1.4476,278.9332
2008Q4,324,93,6.4058,5.4926,3.1678,595.7394
2009Q1,324,100,5.1926,5.0807,2.3148,519.26
2009Q2,324,118,3.8526,3.5024,1.9625,454.6068
2009Q3,324,123,2.784,2.3701,1.6264,342.432
2009Q4,324,123,2.4979,2.1134,1.5988,307.2417
2010Q1,324,123,2.2912,1.7256,1.5187,281.8176
2010Q2,324,129,2.4543,2.025,1.6221,316.6047
2010Q3,324,129,2.626,2.1548,1.7063,338.754
2010Q4,324,128,2.3843,1.9037,1.548,305.1904
2011Q1,324,131,1.9364,1.5795,1.2213,253.6684
2011Q2,324,121,1.8867,1.5165,1.2535,228.2907
2011Q3,324,120,2.6749,2.0944,1.8086,320.988
2011Q4,324,115,2.9596,2.3919,1.8678,340.354
2012Q1,324,114,2.5929,2.0597,1.7506,295.5906
2012Q2,324,110,2.7506,2.2905,1.7576,302.566
2012Q3,324,99,2.6105,2.0512,1.8953,258.4395
2012Q4,324,104,2.2358,1.8348,1.6535,232.5232
2013Q1,324,104,2.2548,2.1416,1.4165,234.4992
2013Q2,324,102,2.2591,2.0305,1.4199,230.4282
2013Q3,324,102,2.2228,1.949,1.3735,226.7256
2013Q4,324,102,2.0088,1.7765,1.2652,204.8976
2014Q1,324,97,1.8974,1.6602,1.3192,184.0478
2014Q2,324,93,1.5669,1.5027,0.9515,145.7217
2014Q3,324,93,1.6485,1.5112,0.9671,153.3105
2014Q4,324,93,2.1029,1.9843,1.0416,195.5697
2015Q1,324,93,2.4657,2.3954,1.3178,229.3101
2015Q2,324,93,2.3251,2.3979,1.1844,216.2343
2015Q3,324,93,3.1921,2.9431,2.1317,296.8653
2015Q4,324,93,4.9508,3.2335,5.9042,460.4244
2016Q1,324,31,7.8131,4.7051,7.4322,242.2061
1973Q1,325,51,0.8665,0.7982,0.3255,44.1915
1973Q2,325,51,0.8172,0.7341,0.3774,41.6772
1973Q3,325,51,0.6941,0.6067,0.405,35.3991
1973Q4,325,54,1.0295,0.9955,0.3975,55.593
1974Q1,325,54,0.9131,0.9074,0.3634,49.3074
1974Q2,325,60,0.9526,0.9478,0.3973,57.156
1974Q3,325,60,1.5949,1.5721,0.4685,95.694
1974Q4,325,66,1.729,1.8008,0.4616,114.114
1975Q1,325,74,1.1078,1.1342,0.3913,81.9772
1975Q2,325,85,0.8922,0.9048,0.3606,75.837
1975Q3,325,88,0.9116,0.9115,0.3796,80.2208
1975Q4,325,95,0.7536,0.741,0.3792,71.592
1976Q1,325,94,0.7279,0.7065,0.3627,68.4226
1976Q2,325,100,0.7355,0.7257,0.3626,73.55
1976Q3,325,92,0.6393,0.5723,0.3226,58.8156
1976Q4,325,94,0.7101,0.6692,0.3843,66.7494
1977Q1,325,94,0.7154,0.6566,0.3259,67.2476
1977Q2,325,90,0.5857,0.5193,0.2954,52.713
1977Q3,325,94,0.6313,0.5787,0.2865,59.3422
1977Q4,325,96,0.6454,0.5879,0.297,61.9584
1978Q1,325,93,0.5482,0.49,0.2451,50.9826
1978Q2,325,94,0.5088,0.4723,0.2643,47.8272
1978Q3,325,94,0.4389,0.3999,0.2791,41.2566
1978Q4,325,82,0.3801,0.3434,0.2472,31.1682
1979Q1,325,87,0.4565,0.4494,0.3025,39.7155
1979Q2,325,94,0.4843,0.4571,0.3583,45.5242
1979Q3,325,88,0.4411,0.387,0.3425,38.8168
1979Q4,325,82,0.454,0.377,0.3363,37.228
1980Q1,325,87,0.5905,0.5423,0.445,51.3735
1980Q2,325,76,0.5982,0.5038,0.5111,45.4632
1980Q3,325,65,0.5356,0.455,0.4819,34.814
1980Q4,325,103,0.5985,0.5008,0.3864,61.6455
1981Q1,325,80,0.4778,0.3667,0.3885,38.224
1981Q2,325,112,0.644,0.6266,0.4223,72.128
1981Q3,325,99,0.6823,0.5593,0.4507,67.5477
1981Q4,325,128,0.9649,0.897,0.4576,123.5072
1982Q1,325,132,1.0274,0.9582,0.5372,135.6168
1982Q2,325,131,1.0838,1.0222,0.5084,141.9778
1982Q3,325,133,1.2265,1.0551,0.9004,163.1245
1982Q4,325,139,1.1174,0.9095,0.8801,155.3186
1983Q1,325,141,0.81,0.5918,0.7482,114.21
1983Q2,325,138,0.5744,0.3628,0.6989,79.2672
1983Q3,325,140,0.5273,0.4349,0.3476,73.822
1983Q4,325,140,0.5759,0.5202,0.2907,80.626
1984Q1,325,143,0.586,0.5208,0.2637,83.798
1984Q2,325,144,0.456,0.4013,0.2593,65.664
1984Q3,325,144,0.5699,0.5405,0.2735,82.0656
1984Q4,325,134,0.5056,0.4317,0.3018,67.7504
1985Q1,325,149,0.5298,0.4295,0.4166,78.9402
1985Q2,325,148,0.5827,0.4276,0.4729,86.2396
1985Q3,325,145,0.6172,0.45,0.4862,89.494
1985Q4,325,156,0.9031,0.6841,0.7341,140.8836
1986Q1,325,169,1.4762,1.1673,1.1099,249.4778
1986Q2,325,174,1.66,1.3707,1.0872,288.84
1986Q3,325,174,1.8361,1.4442,1.1738,319.4814
1986Q4,325,167,1.6938,1.229,1.1706,282.8646
1987Q1,325,160,1.5089,1.0863,1.2055,241.424
1987Q2,325,150,1.3204,0.9114,1.0183,198.06
1987Q3,325,145,1.0695,0.7075,0.8994,155.0775
1987Q4,325,149,1.319,0.9201,1.0617,196.531
1988Q1,325,143,1.3518,0.8067,1.3203,193.3074
1988Q2,325,136,1.1219,0.7457,1.1277,152.5784
1988Q3,325,122,0.9634,0.6572,0.8941,117.5348
1988Q4,325,132,1.0197,0.6988,0.8477,134.6004
1989Q1,325,128,0.907,0.7368,0.622,116.096
1989Q2,325,135,1.3586,0.9197,2.3246,183.411
1989Q3,325,138,1.2382,0.9331,0.8908,170.8716
1989Q4,325,136,1.2331,1.05,0.7748,167.7016
1990Q1,325,128,1.0244,0.7832,0.7771,131.1232
1990Q2,325,127,0.9446,0.7683,0.6439,119.9642
1990Q3,325,137,0.9247,0.7796,0.631,126.6839
1990Q4,325,140,1.2088,1.078,0.7364,169.232
1991Q1,325,144,1.1324,0.8995,0.8412,163.0656
1991Q2,325,147,0.8732,0.7631,0.5288,128.3604
1991Q3,325,160,0.8939,0.8108,0.5465,143.024
1991Q4,325,171,1.0415,0.9076,0.7257,178.0965
1992Q1,325,178,0.9275,0.7205,0.6685,165.095
1992Q2,325,166,0.8195,0.6343,0.6811,136.037
1992Q3,325,166,1.0649,0.7281,1.1167,176.7734
1992Q4,325,184,0.942,0.6941,0.9034,173.328
1993Q1,325,198,0.9851,0.7492,0.844,195.0498
1993Q2,325,214,0.994,0.6908,0.9133,212.716
1993Q3,325,217,0.9986,0.6882,0.9136,216.6962
1993Q4,325,213,0.9028,0.6771,0.7293,192.2964
1994Q1,325,204,0.8096,0.6212,0.6434,165.1584
1994Q2,325,205,0.7975,0.6338,0.6743,163.4875
1994Q3,325,214,0.7706,0.5928,0.6906,164.9084
1994Q4,325,201,0.7962,0.6173,0.6629,160.0362
1995Q1,325,205,0.7001,0.5506,0.5754,143.5205
1995Q2,325,213,0.7399,0.5702,0.6551,157.5987
1995Q3,325,219,0.7063,0.5266,0.6422,154.6797
1995Q4,325,209,0.7286,0.5649,0.6272,152.2774
1996Q1,325,219,0.6801,0.4709,0.5489,148.9419
1996Q2,325,225,0.6338,0.4648,0.4936,142.605
1996Q3,325,218,0.5914,0.4638,0.4187,128.9252
1996Q4,325,224,0.5479,0.4493,0.3846,122.7296
1997Q1,325,247,0.5267,0.4464,0.3431,130.0949
1997Q2,325,284,0.6266,0.4783,0.5074,177.9544
1997Q3,325,293,0.6059,0.4641,0.5021,177.5287
1997Q4,325,309,0.7301,0.5737,0.5014,225.6009
1998Q1,325,336,0.8304,0.6701,0.5716,279.0144
1998Q2,325,295,0.7811,0.6073,0.5823,230.4245
1998Q3,325,298,1.1759,0.9738,0.73,350.4182
1998Q4,325,308,1.3727,1.1559,0.8949,422.7916
1999Q1,325,309,1.2072,0.9806,0.8426,373.0248
1999Q2,325,308,1.163,1.0201,0.7456,358.204
1999Q3,325,264,1.3135,1.1398,0.77,346.764
1999Q4,325,269,1.305,0.9989,0.9526,351.045
2000Q1,325,280,1.3755,1.181,0.8556,385.14
2000Q2,325,277,1.747,1.4884,1.0646,483.919
2000Q3,325,277,1.7745,1.4395,1.0348,491.5365
2000Q4,325,290,2.3638,1.6671,2.4308,685.502
2001Q1,325,283,2.2709,1.3177,2.716,642.6647
2001Q2,325,289,2.0446,1.1845,2.2433,590.8894
2001Q3,325,312,2.044,1.1548,2.0199,637.728
2001Q4,325,316,1.9659,1.1523,1.8782,621.2244
2002Q1,325,325,1.814,1.1717,1.644,589.55
2002Q2,325,337,1.7357,1.0845,1.6688,584.9309
2002Q3,325,351,2.1255,1.2614,2.143,746.0505
2002Q4,325,357,2.077,1.2528,2.1549,741.489
2003Q1,325,352,1.9939,1.1253,2.2154,701.8528
2003Q2,325,355,1.6276,0.9017,1.9633,577.798
2003Q3,325,372,1.6607,0.7969,2.2153,617.7804
2003Q4,325,377,1.5065,0.7154,1.9505,567.9505
2004Q1,325,381,1.2306,0.6744,1.3779,468.8586
2004Q2,325,385,1.116,0.6528,1.149,429.66
2004Q3,325,389,1.0845,0.6477,1.0816,421.8705
2004Q4,325,377,0.8564,0.5783,0.7764,322.8628
2005Q1,325,317,0.7775,0.5409,0.7196,246.4675
2005Q2,325,309,0.951,0.5855,1.0004,293.859
2005Q3,325,293,0.9579,0.5571,1.0307,280.6647
2005Q4,325,302,1.0473,0.6693,1.0507,316.2846
2006Q1,325,317,0.9834,0.7252,0.7959,311.7378
2006Q2,325,315,0.9764,0.7497,0.7029,307.566
2006Q3,325,311,1.047,0.7476,0.8505,325.617
2006Q4,325,310,1.0216,0.721,0.8817,316.696
2007Q1,325,323,0.9666,0.707,0.814,312.2118
2007Q2,325,336,1.0068,0.7827,0.7565,338.2848
2007Q3,325,338,1.3638,1.0882,0.958,460.9644
2007Q4,325,347,1.5348,1.2764,1.2148,532.5756
2008Q1,325,353,2.0748,1.7008,1.6468,732.4044
2008Q2,325,379,1.9638,1.6198,1.3711,744.2802
2008Q3,325,395,2.3338,1.9545,1.7507,921.851
2008Q4,325,386,4.1192,3.3057,3.5977,1590.0112
2009Q1,325,382,3.2301,2.5348,2.4074,1233.8982
2009Q2,325,426,2.5359,1.8446,2.7423,1080.2934
2009Q3,325,435,1.7655,1.0748,2.3653,767.9925
2009Q4,325,443,1.453,1.0518,1.452,643.679
2010Q1,325,450,1.2397,0.9679,1.1328,557.865
2010Q2,325,462,1.2815,0.8842,1.2327,592.053
2010Q3,325,471,1.3933,0.96,1.3717,656.2443
2010Q4,325,511,1.332,0.9572,1.2372,680.652
2011Q1,325,529,1.1899,0.868,1.115,629.4571
2011Q2,325,536,1.2144,0.8982,1.1872,650.9184
2011Q3,325,546,1.5529,1.0882,1.651,847.8834
2011Q4,325,563,1.6723,1.2379,1.482,941.5049
2012Q1,325,573,1.5166,1.1329,1.3761,869.0118
2012Q2,325,550,1.5433,1.1998,1.2731,848.815
2012Q3,325,587,1.4087,1.0511,1.2415,826.9069
2012Q4,325,636,1.2628,0.9615,1.185,803.1408
2013Q1,325,645,1.2344,0.981,1.0464,796.188
2013Q2,325,633,1.2779,1.02,0.9962,808.9107
2013Q3,325,621,1.2663,1.0639,0.9386,786.3723
2013Q4,325,605,1.1991,0.9892,0.8919,725.4555
2014Q1,325,582,1.1031,0.893,0.861,642.0042
2014Q2,325,568,1.0406,0.8723,0.8841,591.0608
2014Q3,325,547,1.0248,0.8627,0.8769,560.5656
2014Q4,325,519,1.2116,0.9953,1.0011,628.8204
2015Q1,325,478,1.2807,1.0247,1.1306,612.1746
2015Q2,325,468,1.3419,1.0669,1.2176,628.0092
2015Q3,325,435,1.5972,1.2534,1.7313,694.782
